"id","status","sort","user_created","date_created","user_updated","date_updated","translations"
"noOffersFoundInTheLastDays","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:19:01.042Z",,,"[{""id"":501,""languages_code"":""de-DE"",""content"":""Keine Angebote in den letzten Tagen gefunden"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":502,""languages_code"":""en-US"",""content"":""No offers found in the last days"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":503,""languages_code"":""es-ES"",""content"":""No se han encontrado ofertas en los últimos días"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":504,""languages_code"":""fr-FR"",""content"":""Aucune offre trouvée dans les derniers jours"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":505,""languages_code"":""it-IT"",""content"":""Nessuna offerta trovata negli ultimi giorni"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":506,""languages_code"":""pl-PL"",""content"":""Nie znaleziono ofert w ostatnich dniach"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":507,""languages_code"":""pt-BR"",""content"":""Nenhuma oferta encontrada nos últimos dias"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":508,""languages_code"":""ro-RO"",""content"":""Nu s-au găsit oferte în ultimele zile"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":509,""languages_code"":""ru-RU"",""content"":""За последние дни не найдено ни одного предложения"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":510,""languages_code"":""tr-TR"",""content"":""Son günlerde teklif bulunamadı"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":511,""languages_code"":""uk-UK"",""content"":""За останні дні пропозицій не знайдено"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":512,""languages_code"":""zh-ZH"",""content"":""最近几天没有发现报价"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"noOffersFoundInTheNextDays","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:18:21.723Z",,,"[{""id"":489,""languages_code"":""de-DE"",""content"":""Keine Angebote für die nächsten %d Tage"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":490,""languages_code"":""en-US"",""content"":""No offers for the next %d days"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":491,""languages_code"":""es-ES"",""content"":""No hay ofertas para los próximos %d días"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":492,""languages_code"":""fr-FR"",""content"":""Aucune offre pour les prochains %d jours"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":493,""languages_code"":""it-IT"",""content"":""Nessuna offerta per i prossimi %d giorni"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":494,""languages_code"":""pl-PL"",""content"":""Brak ofert na najbliższe %d dni"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":495,""languages_code"":""pt-BR"",""content"":""Nenhuma oferta para os próximos dias %d"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":496,""languages_code"":""ro-RO"",""content"":""Nu există oferte pentru următoarele %d zile"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":497,""languages_code"":""ru-RU"",""content"":""Нет предложений на ближайшие %d дней"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":498,""languages_code"":""tr-TR"",""content"":""Önümüzdeki %d gün için teklif yok"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":499,""languages_code"":""uk-UK"",""content"":""Немає пропозицій на наступні %d днів"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":500,""languages_code"":""zh-ZH"",""content"":""未来 %d 天内没有报价"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"noPermission","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:22:38.656Z",,,"[{""id"":705,""languages_code"":""de-DE"",""content"":""Keine Genehmigung"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":706,""languages_code"":""en-US"",""content"":""No authorization"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":707,""languages_code"":""es-ES"",""content"":""No hay autorización"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":708,""languages_code"":""fr-FR"",""content"":""Aucune autorisation"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":709,""languages_code"":""it-IT"",""content"":""Nessuna autorizzazione"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":710,""languages_code"":""pl-PL"",""content"":""Brak upoważnienia"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":711,""languages_code"":""pt-BR"",""content"":""Sem autorização"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":712,""languages_code"":""ro-RO"",""content"":""Fără autorizație"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":713,""languages_code"":""ru-RU"",""content"":""Нет разрешения"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":714,""languages_code"":""tr-TR"",""content"":""İzin yok"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":715,""languages_code"":""uk-UK"",""content"":""Немає дозволу"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":716,""languages_code"":""zh-ZH"",""content"":""没有授权"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"nutritions","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:13:00.679Z",,,"[{""id"":189,""languages_code"":""de-DE"",""content"":""Nährwertangaben"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":190,""languages_code"":""en-US"",""content"":""Nutritional values"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":191,""languages_code"":""es-ES"",""content"":""Valores nutricionales"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":192,""languages_code"":""fr-FR"",""content"":""Valeurs nutritionnelles"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":193,""languages_code"":""it-IT"",""content"":""Valori nutrizionali"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":194,""languages_code"":""pl-PL"",""content"":""Wartości odżywcze"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":195,""languages_code"":""pt-BR"",""content"":""Valores nutricionais"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":196,""languages_code"":""ro-RO"",""content"":""Valori nutriționale"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":197,""languages_code"":""ru-RU"",""content"":""Пищевая ценность"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":198,""languages_code"":""tr-TR"",""content"":""Besin değerleri"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":199,""languages_code"":""uk-UK"",""content"":""Поживна цінність"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":200,""languages_code"":""zh-ZH"",""content"":""营养价值"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"okay","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:23:10.702Z",,,"[{""id"":741,""languages_code"":""de-DE"",""content"":""Okay"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":742,""languages_code"":""en-US"",""content"":""Okay"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":743,""languages_code"":""es-ES"",""content"":""Vale"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":744,""languages_code"":""fr-FR"",""content"":""D'accord"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":745,""languages_code"":""it-IT"",""content"":""Ok"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":746,""languages_code"":""pl-PL"",""content"":""Dobra"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":747,""languages_code"":""pt-BR"",""content"":""Está bem"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":748,""languages_code"":""ro-RO"",""content"":""Bine."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":749,""languages_code"":""ru-RU"",""content"":""Хорошо"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":750,""languages_code"":""tr-TR"",""content"":""Tamam."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":751,""languages_code"":""uk-UK"",""content"":""Гаразд."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":752,""languages_code"":""zh-ZH"",""content"":""好的"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"oldest","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:15:20.511Z",,,"[{""id"":309,""languages_code"":""de-DE"",""content"":""Älteste"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":310,""languages_code"":""en-US"",""content"":""Oldest"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":311,""languages_code"":""es-ES"",""content"":""El más antiguo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":312,""languages_code"":""fr-FR"",""content"":""Le plus ancien"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":313,""languages_code"":""it-IT"",""content"":""Il più vecchio"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":314,""languages_code"":""pl-PL"",""content"":""Najstarszy"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":315,""languages_code"":""pt-BR"",""content"":""Mais antigo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":316,""languages_code"":""ro-RO"",""content"":""Cel mai vechi"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":317,""languages_code"":""ru-RU"",""content"":""Самый старый"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":318,""languages_code"":""tr-TR"",""content"":""En eski"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":319,""languages_code"":""uk-UK"",""content"":""Найстарший"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":320,""languages_code"":""zh-ZH"",""content"":""最古老的"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"previousOffersFoundFor","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:18:08.175Z",,,"[{""id"":477,""languages_code"":""de-DE"",""content"":""Bisherige Angebote gefunden für"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":478,""languages_code"":""en-US"",""content"":""Previous offers found for"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":479,""languages_code"":""es-ES"",""content"":""Ofertas anteriores encontradas para"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":480,""languages_code"":""fr-FR"",""content"":""Offres précédentes trouvées pour"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":481,""languages_code"":""it-IT"",""content"":""Offerte precedenti trovate per"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":482,""languages_code"":""pl-PL"",""content"":""Poprzednie oferty znalezione dla"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":483,""languages_code"":""pt-BR"",""content"":""Ofertas anteriores encontradas para"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":484,""languages_code"":""ro-RO"",""content"":""Oferte anterioare găsite pentru"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":485,""languages_code"":""ru-RU"",""content"":""Предыдущие предложения найдены для"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":486,""languages_code"":""tr-TR"",""content"":""İçin önceki teklifler bulundu"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":487,""languages_code"":""uk-UK"",""content"":""Попередні пропозиції знайдені для"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":488,""languages_code"":""zh-ZH"",""content"":""之前发现的报价为"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"profileRawInformation","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:20:15.335Z",,,"[{""id"":561,""languages_code"":""de-DE"",""content"":""Profil-Rohinformationen"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":562,""languages_code"":""en-US"",""content"":""Profile raw information"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":563,""languages_code"":""es-ES"",""content"":""Información bruta del perfil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":564,""languages_code"":""fr-FR"",""content"":""Informations brutes sur le profil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":565,""languages_code"":""it-IT"",""content"":""Informazioni grezze sul profilo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":566,""languages_code"":""pl-PL"",""content"":""Informacje surowe o profilu"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":567,""languages_code"":""pt-BR"",""content"":""Informações em bruto do perfil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":568,""languages_code"":""ro-RO"",""content"":""Informații brute de profil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":569,""languages_code"":""ru-RU"",""content"":""Исходная информация профиля"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":570,""languages_code"":""tr-TR"",""content"":""Profil ham bilgileri"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":571,""languages_code"":""uk-UK"",""content"":""Вихідна інформація про профіль"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":572,""languages_code"":""zh-ZH"",""content"":""简介原始信息"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"profiles","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:17:44.078Z",,,"[{""id"":453,""languages_code"":""de-DE"",""content"":""Profile"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":454,""languages_code"":""en-US"",""content"":""Profiles"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":455,""languages_code"":""es-ES"",""content"":""Perfiles"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":456,""languages_code"":""fr-FR"",""content"":""Profils"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":457,""languages_code"":""it-IT"",""content"":""Profili"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":458,""languages_code"":""pl-PL"",""content"":""Profile"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":459,""languages_code"":""pt-BR"",""content"":""Perfis"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":460,""languages_code"":""ro-RO"",""content"":""Profiluri"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":461,""languages_code"":""ru-RU"",""content"":""Профили"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":462,""languages_code"":""tr-TR"",""content"":""Profiller"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":463,""languages_code"":""uk-UK"",""content"":""Профілі"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":464,""languages_code"":""zh-ZH"",""content"":""剖析"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"profilesMealFeedbacks","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:20:03.058Z",,,"[{""id"":549,""languages_code"":""de-DE"",""content"":""Speise Feedbacks"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":550,""languages_code"":""en-US"",""content"":""Food feedbacks"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":551,""languages_code"":""es-ES"",""content"":""Comentarios sobre los alimentos"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":552,""languages_code"":""fr-FR"",""content"":""Commentaires sur les plats"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":553,""languages_code"":""it-IT"",""content"":""Feedback sul cibo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":554,""languages_code"":""pl-PL"",""content"":""Opinie o żywności"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":555,""languages_code"":""pt-BR"",""content"":""Feedbacks de Alimentos"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":556,""languages_code"":""ro-RO"",""content"":""Alimente Feedback-uri"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":557,""languages_code"":""ru-RU"",""content"":""Отзывы о продуктах питания"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":558,""languages_code"":""tr-TR"",""content"":""Gıda Geri Bildirimleri"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":559,""languages_code"":""uk-UK"",""content"":""Відгуки про продукти харчування"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":560,""languages_code"":""zh-ZH"",""content"":""食品反馈"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"reset","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:07:47.451Z",,,"[{""id"":33,""languages_code"":""de-DE"",""content"":""Zurücksetzen"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":34,""languages_code"":""en-US"",""content"":""Reset"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":35,""languages_code"":""es-ES"",""content"":""Reiniciar"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":36,""languages_code"":""fr-FR"",""content"":""Réinitialiser"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":37,""languages_code"":""it-IT"",""content"":""Reset"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":38,""languages_code"":""pl-PL"",""content"":""Reset"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":39,""languages_code"":""pt-BR"",""content"":""Reinicialização"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":40,""languages_code"":""ro-RO"",""content"":""Resetare"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":41,""languages_code"":""ru-RU"",""content"":""Сброс"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":42,""languages_code"":""tr-TR"",""content"":""Sıfırla"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":43,""languages_code"":""uk-UK"",""content"":""Перезавантаження"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":44,""languages_code"":""zh-ZH"",""content"":""复位"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"resetProfile","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:07:25.992Z",,,"[{""id"":21,""languages_code"":""de-DE"",""content"":""Profil zurücksetzen"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":22,""languages_code"":""en-US"",""content"":""Reset profile"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":23,""languages_code"":""es-ES"",""content"":""Restablecer el perfil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":24,""languages_code"":""fr-FR"",""content"":""Réinitialiser le profil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":25,""languages_code"":""it-IT"",""content"":""Azzeramento del profilo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":26,""languages_code"":""pl-PL"",""content"":""Wyzerować profil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":27,""languages_code"":""pt-BR"",""content"":""Perfil de reinicialização"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":28,""languages_code"":""ro-RO"",""content"":""Resetare profil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":29,""languages_code"":""ru-RU"",""content"":""Сброс профиля"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":30,""languages_code"":""tr-TR"",""content"":""Profili sıfırla"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":31,""languages_code"":""uk-UK"",""content"":""Скинути профіль"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":32,""languages_code"":""zh-ZH"",""content"":""重置配置文件"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"role","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:23:35.728Z",,,"[{""id"":765,""languages_code"":""de-DE"",""content"":""Rolle"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":766,""languages_code"":""en-US"",""content"":""Role"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":767,""languages_code"":""es-ES"",""content"":""Papel"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":768,""languages_code"":""fr-FR"",""content"":""Rôle"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":769,""languages_code"":""it-IT"",""content"":""Ruolo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":770,""languages_code"":""pl-PL"",""content"":""Rola"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":771,""languages_code"":""pt-BR"",""content"":""Papel"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":772,""languages_code"":""ro-RO"",""content"":""Rol"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":773,""languages_code"":""ru-RU"",""content"":""Роль"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":774,""languages_code"":""tr-TR"",""content"":""Rol"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":775,""languages_code"":""uk-UK"",""content"":""Роль"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":776,""languages_code"":""zh-ZH"",""content"":""角色"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"save","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:10:45.895Z",,,"[{""id"":117,""languages_code"":""de-DE"",""content"":""Speichern Sie"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":118,""languages_code"":""en-US"",""content"":""Save"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":119,""languages_code"":""es-ES"",""content"":""Guardar"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":120,""languages_code"":""fr-FR"",""content"":""Sauvez"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":121,""languages_code"":""it-IT"",""content"":""Risparmiare"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":122,""languages_code"":""pl-PL"",""content"":""Zapisz"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":123,""languages_code"":""pt-BR"",""content"":""Salvar"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":124,""languages_code"":""ro-RO"",""content"":""Salvați"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":125,""languages_code"":""ru-RU"",""content"":""Сохранить"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":126,""languages_code"":""tr-TR"",""content"":""Kaydet"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":127,""languages_code"":""uk-UK"",""content"":""Зберегти"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":128,""languages_code"":""zh-ZH"",""content"":""拯救"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
